class id,course prefix,course number,section,term,call number,class title,class subtitle,status,instructors,schedule,enrollment,max enroll,core area,sess,ues,ues+,ues%,col,dept,act,sess,insts,asst count,textbooks,syllabus
ims3310.007.17s,ims,3310 ,007 ,17s,24743 ,International Business ,,Closed,Hubert Zydorek,Tues & Thurs : 1:00pm-2:15pm : SOM_2.103,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,hxz120930,0,9781259317224 ,syl
ims3310.009.17s,ims,3310 ,009 ,17s,25102 ,International Business ,,Open,Shawn Carraher,Tues & Thurs : 4:00pm-5:15pm : SOM_2.103,46,3, ,1,do_eval,,,mgt,mgmt,lec,1,smc130730,0,"9781133485933,9781285528489 ",syl
ims3310.0e1.17s,ims,3310 ,0e1 ,17s,26895 ,International Business ,,Open,Tom Henderson,Mon : 4:00pm-6:45pm : CHEC_222,9,31, ,1,do_eval,,,mgt,mgmt,lec,1,txh093000,0, ,syl
ims3310.008.17s,ims,3310 ,008 ,17s,24906 ,International Business ,,Closed,Hubert Zydorek,Tues & Thurs : 2:30pm-3:45pm : SOM_2.103,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,hxz120930,0,9781259317224 ,syl
ims4320.501.17s,ims,4320 ,501 ,17s,26975 ,International Marketing ,,Open,Shawn Carraher,Tues & Thurs : 5:30pm-6:45pm : SOM_2.717,17,58, ,1,do_eval,,,mgt,mgmt,lec,1,smc130730,0,"9781133627517,9781305840775 ",syl
ims4330.501.17s,ims,4330 ,501 ,17s,24526 ,Global Human Resource Management ,,Open,Hubert Zydorek,Mon : 7:00pm-9:45pm : SOM_11.206,39,9, ,1,do_eval,,,mgt,mgmt,lec,1,hxz120930,0,9781408032091 ,syl
ims4373.001.17s,ims,4373 ,001 ,17s,24527 ,Global Strategy ,,Open,Tom Henderson,Tues & Thurs : 10:00am-11:15am : SOM_2.803,11,37, ,1,do_eval,,,mgt,mgmt,lec,1,txh093000,0, ,syl
ims6204.551.17s,ims,6204 ,551 ,17s,24530 ,Global Business ,,Open,Habte Woldu,Thurs : 6:00pm-10:00pm : SOM_2.115,42,6, ,8w1,do_eval,,,mgt,mgmt,lec,8w1,wolduh,1, ,syl
ims6204.0w1.17s,ims,6204 ,0w1 ,17s,24532 ,Global Business ,,Closed,Habte Woldu,-schedule is not posted or not applicable-,45,0, ,8w2,do_eval,,,mgt,mgmt,lec,8w2,wolduh,1, ,syl
ims6360.501.17s,ims,6360 ,501 ,17s,24534 ,International Strategic Management ,,Open,Seunghyun Lee,Mon : 7:00pm-9:45pm : SOM_2.903,10,38, ,1,do_eval,,,mgt,mgmt,lec,1,sxl029100,1,"9781305627215,9781305560376 ",syl
ims6365.501.17s,ims,6365 ,501 ,17s,24535 ,Cross-Culture Communication and Management ,,Open,Habte Woldu,Wed : 7:00pm-9:45pm : SOM_2.904,19,26, ,1,do_eval,,,mgt,mgmt,lec,1,wolduh,1,"9780324360745,9781111798796 ",syl
ims6v93.0s1.17s,ims,6v93 ,0s1 ,17s,27572 ,Regional Area Studies: Asia ,,Open,Shawn Alborz,Sat : 1:00pm-5:00pm : SOM_2.904;Sat : 1:00pm-5:00pm : SOM_2.904;Sat : 1:00pm-5:00pm : SOM_2.904;Sat : 1:00pm-5:00pm : SOM_2.904;Sat : 1:00pm-5:00pm : SOM_2.904;Sat : 1:00pm-5:00pm : SOM_,31,9, ,bmn,do_eval,,,mgt,mgmt,lec,bmn,sxa063000,0, , 
ims6v98.016.17s,ims,6v98 ,016 ,17s,24536 ,International Management Internship ,,Open,Habte Woldu,-schedule is not posted or not applicable-,4,91, ,1,-,,,mgt,mgmt,pra,1,wolduh,0, , 
ims6v98.092.17s,ims,6v98 ,092 ,17s,24537 ,International Management Internship ,,Open,Habte Woldu,-schedule is not posted or not applicable-,0,95, ,8w2,-,,,mgt,mgmt,pra,8w2,wolduh,0, , 
ipec3349.001.17s,ipec,3349 ,001 ,17s,27004 ,World Resources and Development ,,Closed,Lloyd Dumas,Mon & Wed : 2:30pm-3:45pm : SLC_1.204,30,0, ,1,do_eval,,,eps,eps,lec,1,ljdumas,0,"9780300166347,9780521765480,9781139333993,9780060916305 ",syl
ipec4303.001.17s,ipec,4303 ,001 ,17s,27007 ,Political Economy of South and Southeast Asia ,,Open,Murray Leaf,Tues & Thurs : 11:30am-12:45pm : GR_3.606,14,16, ,1,do_eval,,,eps,eps,lec,1,mjleaf,0, ,syl
ipec4304.001.17s,ipec,4304 ,001 ,17s,27565 ,Political Economy of Latin America ,,Open,Agustin Palao Mendizabal,Mon & Wed : 1:00pm-2:15pm : CB3_1.314,23,5, ,1,do_eval,,,eps,eps,lec,1,axp121731,1, , 
ipec4306.001.17s,ipec,4306 ,001 ,17s,27753 ,Economic Development: Re-Engineering Places and Performances ,,Open,Donald Hicks,Tues & Thurs : 1:00pm-2:15pm : CB1_1.106,7,23, ,1,do_eval,,,eps,eps,lec,1,dahicks,1, ,syl
ipec4377.001.17s,ipec,4377 ,001 ,17s,27002 ,Politics of International Finance ,,Open,Jonas Bunte,Tues & Thurs : 2:30pm-3:45pm : ECSN_2.112,41,3, ,1,do_eval,,,eps,eps,lec,1,jbb130330,1, ,syl
ipec4v98.075.17s,ipec,4v98 ,075 ,17s,23976 ,Internship ,,Open,Jennifer Holmes,-schedule is not posted or not applicable-,1,29, ,1,-,,,eps,eps,pra,1,jholmes,0, , 
isah2130.001.17s,isah,2130 ,001 ,17s,20549 ,Careers for Arts and Humanities Majors ,,Open,"Michael Choate,Megan Gray",Tues : 10:00am-10:50am : SSB_3.107B,2,17, ,1,-,,,ah,ah,lec,1,"mchoate,mlg105020",0, ,syl
isah4v50.001.17s,isah,4v50 ,001 ,17s,20320 ,Internship ,,Open,Michael Choate,-schedule is not posted or not applicable-,3,27, ,1,-,,,ah,ah,pra,1,mchoate,0, ,syl
isis3309.001.17s,isis,3309 ,001 ,17s,27597 ,Dental Anthropology ,,Open,Elizabeth Salter,Mon : 4:00pm-6:45pm : CB3_1.310,22,3, ,1,do_eval,,,is,is,lec,1,emsalter,0, ,syl
isis3312.001.17s,isis,3312 ,001 ,17s,24043 ,Women in Management ,,Open,Tonja Wissinger,Mon & Wed : 11:30am-12:45pm : CB1_1.104,29,1, ,1,do_eval,,,is,is,lec,1,twissin,0,"9780787988333,9780385349949 ",syl
isis3335.501.17s,isis,3335 ,501 ,17s,27702 ,United States and East Asia ,,Open,Jonathan Rosa,Tues & Thurs : 5:30pm-6:45pm : SOM_1.217,18,47, ,1,do_eval,,,is,is,lec,1,jxr172530,0,"9780385520188,9781118315071 ",syl
isis4303.001.17s,isis,4303 ,001 ,17s,27701 ,"Business, Law and Culture ",,Open,Kyle Graves,Tues & Thurs : 8:30am-9:45am : SOM_1.217,10,55, ,1,do_eval,,,is,is,lec,1,kwg041000,0,"9781591396833,9780133099133,9780133008500 ",syl
isis4v89.001.17s,isis,4v89 ,001 ,17s,27695 ,Special Topics in Interdisciplinary Studies ,TRANSNATIONAL AMERICAN,Open,Andrew Busch,Mon & Wed : 10:00am-11:15am : SOM_2.901,14,16, ,1,do_eval,,,is,is,lec,1,amb163130,0,"9781412924955,9781452235875 ",syl
isis4v89.002.17s,isis,4v89 ,002 ,17s,27737 ,Special Topics in Interdisciplinary Studies ,HLTH STRATEGY: MULTICULTURAL,Open,Lea Aubrey,Fri : 11:30am-2:15pm : SOM_1.110,19,51, ,1,do_eval,,,is,is,lec,1,lec110030,0,9781412939119 ,syl
isis4v89.003.17s,isis,4v89 ,003 ,17s,27696 ,Special Topics in Interdisciplinary Studies ,TRIAL: AMERICAN CULTURE,Open,Larissa Werhnyak,Tues & Thurs : 10:00am-11:15am : SOM_1.107,6,64, ,1,do_eval,,,is,is,lec,1,lxw163630,0,"9781433113246,9780199341696 ",syl
isis4v89.004.17s,isis,4v89 ,004 ,17s,27889 ,Special Topics in Interdisciplinary Studies ,CAREER PLANNING FOR UNDECLARED,Open,Michael Choate,Wed : 2:00pm-2:50pm : SSB_3.107B,10,14, ,1,do_eval,,,is,is,lec,1,mchoate,0, ,syl
isns2359.0w1.17s,isns,2359 ,0w1 ,17s,26386 ,Earthquakes and Volcanoes ,,Open,Prabin Shilpakar,-schedule is not posted or not applicable-,258,2,030 090,1,do_eval,,,nsm,geos,lec,1,pxs077000,1,"9781260069686,9781260069631 ", 
isns2359.0w2.17s,isns,2359 ,0w2 ,17s,26387 ,Earthquakes and Volcanoes ,,Open,Prabin Shilpakar,-schedule is not posted or not applicable-,259,1,030 090,1,do_eval,,,nsm,geos,lec,1,pxs077000,1,"9781260069686,9781260069631 ", 
isns2359.001.17s,isns,2359 ,001 ,17s,26388 ,Earthquakes and Volcanoes ,,Open,William Griffin,Mon & Wed : 4:00pm-5:15pm : MC_2.410,75,25,030 090,1,do_eval,,,nsm,geos,lec,1,griffin,0,"9781260069686,9781260069631 ",syl
isns2367.001.17s,isns,2367 ,001 ,17s,26389 ,The Oceans ,,Open,Ignacio Pujana,Tues & Thurs : 1:00pm-2:15pm : SOM_1.107,70,30,030 090,1,do_eval,,,nsm,geos,lec,1,pujana,0,"9781260069709,9780078022913,9781260069662 ",syl
isns2367.0w1.17s,isns,2367 ,0w1 ,17s,26390 ,The Oceans ,,Open,Ignacio Pujana,-schedule is not posted or not applicable-,130,5,030 090,1,do_eval,,,nsm,geos,lec,1,pujana,1,"9781260069709,9780078022913,9781260069662 ", 
isns2367.0w2.17s,isns,2367 ,0w2 ,17s,26392 ,The Oceans ,,Open,Ignacio Pujana,-schedule is not posted or not applicable-,134,1,030 090,1,do_eval,,,nsm,geos,lec,1,pujana,1,"9781260069709,9780078022913,9781260069662 ", 
isns2368.001.17s,isns,2368 ,001 ,17s,26588 ,Weather and Climate ,,Open,Steven McCauley,Fri : 1:00pm-3:45pm : SOM_1.117,45,45,030 090,1,do_eval,,,nsm,phys,lec,1,sxm165131,0,"9780321984623,9780134015989 ",syl
isns3373.001.17s,isns,3373 ,001 ,17s,27611 ,Our Nearest Neighbors in the Sky ,,Open,Matthew Siegler,Tues & Thurs : 8:30am-9:45am : SOM_2.115,55,45, ,1,do_eval,,,nsm,phys,lec,1,mas171330,1,9781402052330 ,syl
itss3100.001.17s,itss,3100 ,001 ,17s,25104 ,Professional Development ,,Closed,Margaret Smallwood,Wed : 11:00am-11:50am : SOM_11.210,40,0, ,1,do_eval,,,mgt,mgmt,lec,1,meg012400,1,9781337119269 ,syl
itss3100.002.17s,itss,3100 ,002 ,17s,25105 ,Professional Development ,,Open,Kathryn Lookadoo,Thurs : 9:00am-9:50am : SOM_2.903,37,3, ,1,do_eval,,,mgt,mgmt,lec,1,kxl164330,1,9781337119269 ,syl
itss3211.001.17s,itss,3211 ,001 ,17s,25136 ,Introduction to Programming ,,Closed,Nassim Sohaee,Mon : 4:00pm-5:50pm : SOM_11.206,56,0, ,1,do_eval,,,mgt,mgmt,lec,1,nxs045000,1,"9780133592207,9780133592573 ",syl
itss3211.501.17s,itss,3211 ,501 ,17s,26785 ,Introduction to Programming ,,Open,Manmohan Aseri,Fri : 5:00pm-6:50pm : SOM_2.106,55,1, ,1,do_eval,,,mgt,mgmt,lec,1,mxa113030,0, ,syl
itss3300.001.17s,itss,3300 ,001 ,17s,25138 ,Information Technology for Business ,,Open,James Scott,"Mon, Wed & Fri : 8:00am-8:50am : SOM_2.107",45,4, ,1,do_eval,,,mgt,mgmt,lec,1,jas076100,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.002.17s,itss,3300 ,002 ,17s,25139 ,Information Technology for Business ,,Open,James Scott,"Mon, Wed & Fri : 9:00am-9:50am : SOM_2.103",48,1, ,1,do_eval,,,mgt,mgmt,lec,1,jas076100,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.003.17s,itss,3300 ,003 ,17s,25140 ,Information Technology for Business ,,Closed,William Hefley,"Mon, Wed & Fri : 10:00am-10:50am : SOM_2.107",49,0, ,1,do_eval,,,mgt,mgmt,lec,1,weh150130,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.004.17s,itss,3300 ,004 ,17s,25141 ,Information Technology for Business ,,Open,William Hefley,"Mon, Wed & Fri : 11:00am-11:50am : SOM_2.801",47,2, ,1,do_eval,,,mgt,mgmt,lec,1,weh150130,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.005.17s,itss,3300 ,005 ,17s,25142 ,Information Technology for Business ,,Closed,Jyotishka Ray,Mon & Wed : 1:00pm-2:15pm : SOM_12.214,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,jxr114030,0,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.006.17s,itss,3300 ,006 ,17s,25143 ,Information Technology for Business ,,Closed,Cheng Nie,Mon & Wed : 4:00pm-5:15pm : SOM_2.115,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,cxn123430,0,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.007.17s,itss,3300 ,007 ,17s,25144 ,Information Technology for Business ,,Closed,Mark Thouin,Tues & Thurs : 10:00am-11:15am : SOM_12.218,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,mxt083000,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.008.17s,itss,3300 ,008 ,17s,25145 ,Information Technology for Business ,,Open,Richard Reed,Wed : 4:00pm-6:45pm : SOM_2.722,46,3, ,1,do_eval,,,mgt,mgmt,lec,1,rxr062000,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.503.17s,itss,3300 ,503 ,17s,25146 ,Information Technology for Business ,,Open,Richard Reed,Fri : 7:00pm-9:45pm : SOM_11.202,43,6, ,1,do_eval,,,mgt,mgmt,lec,1,rxr062000,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.009.17s,itss,3300 ,009 ,17s,25147 ,Information Technology for Business ,,Closed,Naser Islam,Tues & Thurs : 2:30pm-3:45pm : SOM_11.210,45,0, ,1,do_eval,,,mgt,mgmt,lec,1,nxi110630,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.0w1.17s,itss,3300 ,0w1 ,17s,25148 ,Information Technology for Business ,,Open,Mark Thouin,-schedule is not posted or not applicable-,48,1, ,1,do_eval,,,mgt,mgmt,lec,1,mxt083000,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.501.17s,itss,3300 ,501 ,17s,25149 ,Information Technology for Business ,,Open,Danish Saifee,Tues & Thurs : 5:30pm-6:45pm : SOM_2.804,42,7, ,1,do_eval,,,mgt,mgmt,lec,1,dxs121230,0,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.502.17s,itss,3300 ,502 ,17s,25150 ,Information Technology for Business ,,Closed,Sean Owens,Mon : 7:00pm-9:45pm : SOM_12.210,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,smo150330,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.010.17s,itss,3300 ,010 ,17s,27074 ,Information Technology for Business ,,Closed,Ram Laksnarain,Mon & Wed : 1:00pm-2:15pm : SOM_2.717,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,rxl064000,1,"9781269941655,9780470230596,9781269576185 ",syl
itss3300.011.17s,itss,3300 ,011 ,17s,28268 ,Information Technology for Business ,,Open,Ram Laksnarain,Tues & Thurs : 1:00pm-2:15pm : SOM_2.901,44,1, ,1,do_eval,,,mgt,mgmt,lec,1,rxl064000,1, ,syl
itss3312.001.17s,itss,3312 ,001 ,17s,25151 ,Object-Oriented Programming ,,Open,Nassim Sohaee,Tues & Thurs : 1:00pm-2:15pm : SOM_12.214,49,11, ,1,do_eval,,,mgt,mgmt,lec,1,nxs045000,1,"9780133592207,9780133592573 ",syl
itss3312.501.17s,itss,3312 ,501 ,17s,25152 ,Object-Oriented Programming ,,Open,Thuan Nguyen,Tues & Thurs : 5:30pm-6:45pm : SOM_12.214,44,16, ,1,do_eval,,,mgt,mgmt,lec,1,tln051000,1, ,syl
itss3390.001.17s,itss,3390 ,001 ,17s,27419 ,Web Design and Development for Business Applications ,,Open,Vivek Arora,Mon : 4:00pm-6:45pm : SOM_11.210,26,37, ,1,do_eval,,,mgt,mgmt,lec,1,vxa081000,0, , 
itss4300.001.17s,itss,4300 ,001 ,17s,25153 ,Database Fundamentals ,,Open,Lusi Li,Tues & Thurs : 8:30am-9:45am : SOM_1.107,56,4, ,1,do_eval,,,mgt,mgmt,lec,1,lxl110930,0,"9780133544619,9780134402109 ", 
itss4301.001.17s,itss,4301 ,001 ,17s,25154 ,Database Systems ,,Open,Ravishankar Narayan,Mon : 4:00pm-6:45pm : SOM_12.222,3,57, ,1,-,,,mgt,mgmt,lec,1,rln130030,1, ,syl
itss4312.001.17s,itss,4312 ,001 ,17s,25155 ,Mobile Web Application Development ,,Open,Thuan Nguyen,Tues & Thurs : 10:00am-11:15am : SOM_1.110,48,17, ,1,do_eval,,,mgt,mgmt,lec,1,tln051000,1, ,syl
itss4320.501.17s,itss,4320 ,501 ,17s,25233 ,Introduction to Healthcare Information Systems ,,Open,Mark Moonesinghe,Fri : 7:00pm-9:45pm : SOM_2.802,2,46, ,1,-,,,mgt,mgmt,lec,1,msm160030,0, ,syl
itss4330.001.17s,itss,4330 ,001 ,17s,25156 ,Systems Analysis and Design ,,Closed,Prithi Narasimhan,Mon & Wed : 10:00am-11:15am : SOM_2.717,66,-1, ,1,do_eval,,,mgt,mgmt,lec,1,pxn152330,2,"9781118804674,9781119030263 ",syl
itss4340.501.17s,itss,4340 ,501 ,17s,25157 ,Enterprise Resource Planning ,,Open,Luell Thompson,Thurs : 7:00pm-9:45pm : SOM_1.117,43,27, ,1,do_eval,,,mgt,mgmt,lec,1,lot013000,1,"9780470478448,9780470571675,9780132145763,9780133469653 ",syl
itss4342.001.17s,itss,4342 ,001 ,17s,25046 ,Analysis and Design of Accounting Systems ,,Open,Jennifer Johnson,Mon & Wed : 1:00pm-2:15pm : SOM_1.217,0,65, ,1,-,,,mgt,mgmt,lec,1,jxj091000,1,"9781133934400,9781337013147 ",syl
itss4342.501.17s,itss,4342 ,501 ,17s,25047 ,Analysis and Design of Accounting Systems ,,Open,John Hagen,Thurs : 7:00pm-9:45pm : SOM_2.804,1,48, ,1,-,,,mgt,mgmt,lec,1,jch013200,1,"9781133934400,9781337013147 ",syl
itss4342.pp1.17s,itss,4342 ,pp1 ,17s,25048 ,Analysis and Design of Accounting Systems ,,Open,Jennifer Johnson,Tues & Thurs : 10:00am-12:45pm : SOM_2.115,0,110, ,8w1,-,,,mgt,mgmt,lec,8w1,jxj091000,1,"9781133934400,9781337013147 ",syl
itss4342.pp2.17s,itss,4342 ,pp2 ,17s,25049 ,Analysis and Design of Accounting Systems ,,Open,Jennifer Johnson,Tues & Thurs : 10:00am-12:45pm : SOM_2.115,0,110, ,8w2,-,,,mgt,mgmt,lec,8w2,jxj091000,1,"9781133934400,9781337013147 ", 
itss4343.501.17s,itss,4343 ,501 ,17s,26973 ,Integrated SCM Information Systems ,,Open,Eugene Deluke,Mon & Wed : 5:30pm-6:45pm : SOM_1.217,43,27, ,1,do_eval,,,mgt,mgmt,lec,1,gxd052000,1,9781465280251 ,syl
itss4351.001.17s,itss,4351 ,001 ,17s,25158 ,Foundations of Business Intelligence ,,Closed,Kelly Slaughter,Mon : 4:00pm-6:45pm : SOM_12.210,60,0, ,1,do_eval,,,mgt,mgmt,lec,1,kts130030,1, ,syl
itss4351.501.17s,itss,4351 ,501 ,17s,28099 ,Foundations of Business Intelligence ,,Open,Gaurav Shekhar,Fri : 7:00pm-9:45pm : SOM_12.218,39,10, ,1,do_eval,,,mgt,mgmt,lec,1,gxs150130,1, ,syl
itss4352.001.17s,itss,4352 ,001 ,17s,25159 ,Introduction to Web Analytics ,,Open,Judd Bradbury,Tues & Thurs : 2:30pm-3:45pm : SOM_1.110,60,3, ,1,do_eval,,,mgt,mgmt,lec,1,jdb101000,3, , 
itss4354.001.17s,itss,4354 ,001 ,17s,25160 ,Managing Big Data ,,Open,Kelly Slaughter,Wed : 4:00pm-6:45pm : SOM_12.218,17,43, ,1,do_eval,,,mgt,mgmt,lec,1,kts130030,1, ,syl
itss4360.001.17s,itss,4360 ,001 ,17s,28100 ,Network and Information Security ,,Open,Sailakshmi Santhanakrishnan,Fri : 4:00pm-6:45pm : SOM_12.206,47,2, ,1,do_eval,,,mgt,mgmt,lec,1,sxs171932,1, ,syl
itss4370.501.17s,itss,4370 ,501 ,17s,25161 ,Information Technology Infrastructure Management ,,Open,William Hefley,Wed : 7:00pm-9:45pm : SOM_2.717,64,1, ,1,do_eval,,,mgt,mgmt,lec,1,weh150130,1,"9781118875100,9781118875292,9780137025060 ",syl
itss4380.501.17s,itss,4380 ,501 ,17s,27688 ,Advanced Database Management ,,Open,Dawn Owens,Tues : 7:00pm-9:45pm : SOM_11.202,31,14, ,1,do_eval,,,mgt,mgmt,lec,1,dmo130130,1, ,syl
itss4390.001.17s,itss,4390 ,001 ,17s,25162 ,Information Systems Capstone ,,Closed,Kelly Slaughter,Wed : 1:00pm-3:45pm : SOM_11.206,51,-2, ,1,do_eval,,,mgt,mgmt,lec,1,kts130030,1, ,syl
japn1312.001.17s,japn,1312 ,001 ,17s,20222 ,Beginning Japanese II ,,Open,Mariko Kline,"Mon, Wed & Fri : 12:00pm-12:50pm : GR_4.204",20,10, ,1,do_eval,,,ah,ah,lec,1,mjk140730,0,"9784789014403,9784789014410 ",syl
japn1312.002.17s,japn,1312 ,002 ,17s,27821 ,Beginning Japanese II ,,Open,Nami Kroska,"Mon, Wed & Fri : 12:00pm-12:50pm : FN_2.202",23,7, ,1,do_eval,,,ah,ah,lec,1,nxk167330,0,"9784789014403,9784789014410 ",syl
japn2312.001.17s,japn,2312 ,001 ,17s,20423 ,Intermediate Japanese II ,,Open,Mariko Kline,"Mon, Wed & Fri : 1:00pm-1:50pm : GR_4.204",13,17, ,1,do_eval,,,ah,ah,lec,1,mjk140730,0,"9784789014434,9784789014441 ",syl
lang2v42.001.17s,lang,2v42 ,001 ,17s,27691 ,Topics in Language ,ELEMENTARY BUSINESS CHINESE,Open,Bei Chen,"Mon, Wed & Fri : 2:00pm-2:50pm : CB3_1.308",5,25, ,1,do_eval,,,ah,ah,lec,1,bxc152730,0, ,syl
lit2331.502.17s,lit,2331 ,502 ,17s,20424 ,Masterpieces of World Literature ,,Open,Renea McKenzie,Tues : 7:00pm-9:45pm : CB3_1.304,10,5,040 ,1,do_eval,,,ah,ah,lec,1,rdm101020,0, ,syl
lit2331.501.17s,lit,2331 ,501 ,17s,20425 ,Masterpieces of World Literature ,,Open,Madhavi Biswas,Tues & Thurs : 5:30pm-6:45pm : CB3_1.308,17,8,040 ,1,do_eval,,,ah,ah,lec,1,mxb128930,0, ,syl
lit2331.001.17s,lit,2331 ,001 ,17s,20143 ,Masterpieces of World Literature ,,Open,Jacob Crawford,"Mon, Wed & Fri : 3:00pm-3:50pm : CB3_1.308",18,7,040 ,1,do_eval,,,ah,ah,lec,1,jxc128030,0,"9781451673319,9780393919608,9781408133477 ",syl
lit2341.502.17s,lit,2341 ,502 ,17s,26995 ,Literary Analysis ,,Open,Caroline Austin-Bolt,Tues : 7:00pm-9:45pm : JO_3.532,14,5, ,1,do_eval,,,ah,ah,lec,1,cma052000,0,9780393938920 , 
lit2341.501.17s,lit,2341 ,501 ,17s,20426 ,Literary Analysis ,,Open,Jennifer Kraemer,Tues & Thurs : 5:30pm-6:45pm : JO_3.532,13,6, ,1,do_eval,,,ah,ah,lec,1,jdk019100,0,"9780393934267,9780312597061,9781319035839,9781457619328 ",syl
lit2341.001.17s,lit,2341 ,001 ,17s,20144 ,Literary Analysis ,,Open,Sara Keeth,"Mon, Wed & Fri : 3:00pm-3:50pm : JO_3.908",18,1, ,1,do_eval,,,ah,ah,lec,1,slk041000,0,"9780393934267,9780141441146 ",syl
lit3300.501.17s,lit,3300 ,501 ,17s,26998 ,Western Literary Tradition ,,Open,Terje Saar Hambazaza,Thurs : 7:00pm-9:45pm : CB1_1.102,33,5, ,1,do_eval,,,ah,ah,lec,1,txs018600,0,"9780140441123,9780140446364,9780141439518,9780142437209,9780140447330,9780143039952,9780451530226,9780439708180,9781451669411,9780140444254 ",syl
lit3310.001.17s,lit,3310 ,001 ,17s,20562 ,Studies in Epic and Romance ,DON QUIXOTE,Closed,Sean Cotter,Mon & Wed : 10:00am-11:15am : SLC_1.204,31,-1, ,1,do_eval,,,ah,ah,lec,1,sjc010100,0,"9780199540389,9780312423605,9780060934347,9780143106494,9780141439778 ",syl
lit3315.001.17s,lit,3315 ,001 ,17s,20164 ,Children's Literature ,,Open,Patricia Leek,Tues & Thurs : 2:30pm-3:45pm : CB2_1.204,21,11, ,1,do_eval,,,ah,ah,lec,1,santine,0,"9781587170300,9780399257742,9780544612310,9780590371254,9780763641320,9780142425794,9780763652906,9780133522266,9780517880944,9781419710544 ",syl
lit3315.501.17s,lit,3315 ,501 ,17s,20165 ,Children's Literature ,,Open,Patricia Leek,Tues & Thurs : 5:30pm-6:45pm : CB2_1.206,23,9, ,1,do_eval,,,ah,ah,lec,1,santine,0,"9781587170300,9780399257742,9780544612310,9780590371254,9780763641320,9780142425794,9780763652906,9780133522266,9780517880944,9781419710544 ",syl
lit3315.002.17s,lit,3315 ,002 ,17s,20331 ,Children's Literature ,,Open,Patricia Leek,Mon & Wed : 11:30am-12:45pm : CB2_1.204,21,9, ,1,do_eval,,,ah,ah,lec,1,santine,0,"9781587170300,9780399257742,9780544612310,9780590371254,9780763641320,9780142425794,9780763652906,9780133522266,9780517880944,9781419710544 ",syl
lit3315.003.17s,lit,3315 ,003 ,17s,20367 ,Children's Literature ,,Open,Patricia Leek,Mon & Wed : 4:00pm-5:15pm : CB2_1.204,17,13, ,1,do_eval,,,ah,ah,lec,1,santine,0,"9781587170300,9780399257742,9780544612310,9780590371254,9780763641320,9780142425794,9780763652906,9780133522266,9780517880944,9781419710544 ",syl
lit3317.501.17s,lit,3317 ,501 ,17s,20427 ,The Literature of Fantasy ,THE WEIRD,Open,Sabrina Starnaman,Mon : 7:00pm-9:45pm : JO_4.614,89,1, ,1,do_eval,,,ah,ah,lec,1,sxs090100,1,"9780765391414,9789176371084,9780765387868,9780765333629 ",syl
lit3319.501.17s,lit,3319 ,501 ,17s,20540 ,Periods in English Literature ,Victorian Literature,Open,Kenneth Brewer,Tues & Thurs : 5:30pm-6:45pm : CB1_1.106,27,10, ,1,do_eval,,,ah,ah,lec,1,klb092000,0,"9780199577033,9780199535590,9780199219766,9780199536269,9780393912531,9780199535989 ",syl
lit3322.501.17s,lit,3322 ,501 ,17s,20541 ,Early American Literature ,,Open,Dennis Walsh,Tues : 7:00pm-9:45pm : FN_2.204,9,10, ,1,do_eval,,,ah,ah,lec,1,dpw031000,0,9780393572049 ,syl
lit3326.001.17s,lit,3326 ,001 ,17s,20321 ,The Literature of the American South ,,Open,Peter Ingrao,Tues & Thurs : 11:30am-12:45pm : CB3_1.308,15,15, ,1,do_eval,,,ah,ah,lec,1,jingrao,0,"9780345478238,9780375703973,9780878056705,9780679728740,9780374530877,9780345403339 ",syl
lit3328.001.17s,lit,3328 ,001 ,17s,27224 ,Ethics in Literature ,,Closed,Ashley Barnes,Tues & Thurs : 2:30pm-3:45pm : SLC_1.202,30,0, ,1,do_eval,,,ah,ah,lec,1,axb162631,0,"9780140436402,9780743297332,9780812211702,9780199538034,9780307477453 ",syl
lit3330.001.17s,lit,3330 ,001 ,17s,20564 ,Linguistics ,,Open,Thomas Lambert,Tues & Thurs : 4:00pm-5:15pm : CB1_1.102,37,1, ,1,do_eval,,,ah,ah,lec,1,tml017100,0,"9780141003962,9781583332917,9780321995629,9780205032280 ",syl
